Previous HEAD position was 89e2caa4f3 Merge pull request #1934 from kylec32:websocket-documentation-remove-deprecated
HEAD is now at d303c8a20f Store PathPattern instead of String in attributes
[ BUILD CHECKER ] bdac391 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 24ed6de commit gona be re-checked
Previous HEAD position was bdac39150f Polish contribution
HEAD is now at 24ed6de6aa Add backslash escape support to containsSqlScriptDelimiters
[ BUILD CHECKER ] 24ed6de commit build success
[ BUILD CHECKER ] 24ed6de commit was fixed by OnlyRebuild
[ BUILD CHECKER ] ac54492 commit gona be re-checked
Previous HEAD position was 24ed6de6aa Add backslash escape support to containsSqlScriptDelimiters
HEAD is now at ac544924c8 Polishing
[ BUILD CHECKER ] ac54492 commit build success
[ BUILD CHECKER ] ac54492 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 04a7f08 commit gona be re-checked
Previous HEAD position was ac544924c8 Polishing
HEAD is now at 04a7f0884b SpringCacheAnnotationParser.parseCacheAnnotations cannot be protected
[ BUILD CHECKER ] 04a7f08 commit build success
[ BUILD CHECKER ] 04a7f08 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 999c780 commit gona be re-checked
Previous HEAD position was 04a7f0884b SpringCacheAnnotationParser.parseCacheAnnotations cannot be protected
HEAD is now at 999c7809a7 Refined warn/info logging in AutowiredAnnotationBeanPostProcessor
[ BUILD CHECKER ] 999c780 commit build success
[ BUILD CHECKER ] 999c780 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 347852e commit gona be re-checked
Previous HEAD position was 999c7809a7 Refined warn/info logging in AutowiredAnnotationBeanPostProcessor
HEAD is now at 347852e86a Avoid argument resolution overhead for no-arg factory methods
[ BUILD CHECKER ] 347852e commit build success
[ BUILD CHECKER ] 347852e commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 777bd0d commit gona be re-checked
Previous HEAD position was 347852e86a Avoid argument resolution overhead for no-arg factory methods
HEAD is now at 777bd0d022 Fix Checkstyle violation in JCacheCache
[ BUILD CHECKER ] 777bd0d commit build success
[ BUILD CHECKER ] 777bd0d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] aebbd94 commit gona be re-checked
Previous HEAD position was 777bd0d022 Fix Checkstyle violation in JCacheCache
HEAD is now at aebbd949a8 Suppress deprecation warnings in AnnotationProcessorPerformanceTests
[ BUILD CHECKER ] aebbd94 commit build success
[ BUILD CHECKER ] aebbd94 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 8126ffb commit gona be re-checked
Previous HEAD position was aebbd949a8 Suppress deprecation warnings in AnnotationProcessorPerformanceTests
HEAD is now at 8126ffbc8c Fix broken links in JavaDoc
[ BUILD CHECKER ] 8126ffb commit build success
[ BUILD CHECKER ] 8126ffb commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 13c090b commit gona be re-checked
Previous HEAD position was 8126ffbc8c Fix broken links in JavaDoc
HEAD is now at 13c090b41d Generate “Use” links in aggregated Spring API JavaDoc
[ BUILD CHECKER ] 13c090b commit build success
[ BUILD CHECKER ] 13c090b commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 1dcb623 commit gona be re-checked
Previous HEAD position was 13c090b41d Generate “Use” links in aggregated Spring API JavaDoc
HEAD is now at 1dcb6236a6 Fix broken links in JavaDoc
[ BUILD CHECKER ] 1dcb623 commit build success
[ BUILD CHECKER ] 1dcb623 commit was fixed by OnlyRebuild
